CEER,STATEDIST,STATE,GRAD YR
476,NY18,NY,2007
417,PA02,PA,2007
627,TX24,TX,2007
654,VA01,VA,2007
234,IL21,IL,2007
0,PA13,PA,2007
0,IL01,IL,2007
0,NJ12,NJ,2007
493,IN07,IN,2007
621,WYAL,WY,2007
537,FL17,FL,2007
0,WV03,WV,2007
442,FL12,FL,2007
0,TN06,TN,2007
537,NC04,NC,2007
0,TX29,TX,2007
492,NJ08,NJ,2007
0,MI01,MI,2007
600,IL01,IL,2007
410,NJ05,NJ,2007
645,TX24,TX,2007
529,VA02,VA,2007
479,TX06,TX,2007
590,VA07,VA,2007
562,TX18,TX,2007
453,LA04,LA,2007
367,GAZZ,GA,2007
475,NC03,NC,2007
527,NY06,NY,2007
0,VA01,VA,2007
265,CA37,CA,2007
0,LA05,LA,2007
488,SC06,SC,2007
286,TX18,TX,2007
0,NC12,NC,2007
400,MO01,MO,2007
0,SC02,SC,2007
0,FL02,FL,2007
418,PA04,PA,2007
0,IL10,IL,2007
574,MI11,MI,2007
0,MO01,MO,2007
666,IN03,IN,2007
428,GA05,GA,2007
537,CT04,CT,2007
407,GA13,GA,2007
417,FL17,FL,2007
514,AL01,AL,2007
0,CA23,CA,2007
493,VA11,VA,2007
546,GA11,GA,2007
412,GA04,GA,2007
664,NJ12,NJ,2007
466,NY32,NY,2007
474,FL11,FL,2007
508,MI14,MI,2007
550,GA10,GA,2007
379,NY12,NY,2007
473,NY20,NY,2007
520,VA11,VA,2007
600,FL10,FL,2007
504,NY25,NY,2007
533,MD08,MD,2007
469,VA01,VA,2007
0,SC01,SC,2007
528,AL06,AL,2007
376,VA01,VA,2007
459,FL09,FL,2007
572,NY10,NY,2007
336,IL02,IL,2007
550,TX07,TX,2007
399,PA12,PA,2007
640,CA47,CA,2007
0,IL01,IL,2007
546,MD05,MD,2007
0,FL05,FL,2007
0,NC01,NC,2007
469,NJ06,NJ,2007
605,LA02,LA,2007
535,TX05,TX,2007
0,SC05,SC,2007
438,IL01,IL,2007
0,OK06,OK,2007
539,OK05,OK,2007
0,TN09,TN,2007
0,MD08,MD,2007
0,LA01,LA,2007
507,TX16,TX,2007
0,LA06,LA,2007
563,CA09,CA,2007
0,TX21,TX,2007
547,PA15,PA,2007
525,TX26,TX,2007
416,PA02,PA,2007
0,MD04,MD,2007
0,FL07,FL,2007
410,FL08,FL,2007
0,TX13,TX,2007
378,MS10,MS,2007
506,GA03,GA,2007
631,FL08,FL,2007
0,IL09,IL,2007
0,MI14,MI,2007
545,TX16,TX,2007
0,NY06,NY,2007
490,TN07,TN,2007
418,OH07,OH,2007
0,VA11,VA,2007
500,FL15,FL,2007
532,FL04,FL,2007
538,PA02,PA,2007
483,SC02,SC,2008
0,MD04,MD,2008
367,CA47,CA,2008
490,LA01,LA,2008
385,MS04,MS,2008
0,CA42,CA,2008
468,FL11,FL,2008
507,CO01,CO,2008
487,PA02,PA,2008
0,DC05,DC,2008
488,VA02,VA,2008
0,NY18,NY,2008
544,GA02,GA,2008
532,WA09,WA,2008
559,KY03,KY,2008
441,NC07,NC,2008
0,NY11,NY,2008
445,PA21,PA,2008
0,SC17,SC,2008
0,CT01,CT,2008
0,IL04,IL,2008
371,GA05,GA,2008
606,TX09,TX,2008
572,FL02,FL,2008
503,OH11,OH,2008
0,MI14,MI,2008
476,FL16,FL,2008
0,TX05,TX,2008
0,NC13,NC,2008
544,VA10,VA,2008
544,OH11,OH,2008
566,CA30,CA,2008
542,IL02,IL,2008
622,CA18,CA,2008
553,GA05,GA,2008
505,AL02,AL,2008
0,VA10,VA,2008
0,TN06,TN,2008
527,FL21,FL,2008
570,CA16,CA,2008
567,TX22,TX,2008
518,GA08,GA,2008
0,NY19,NY,2008
498,TX21,TX,2008
488,MD07,MD,2008
0,NJ02,NJ,2008
535,OH01,OH,2008
0,AL05,AL,2008
506,LA03,LA,2008
568,WA01,WA,2008
512,SC01,SC,2008
495,TN09,TN,2008
0,FL01,FL,2008
0,CA01,CA,2008
0,NC12,NC,2008
351,LA02,LA,2008
527,FL01,FL,2008
463,RI01,RI,2008
478,NY06,NY,2008
522,FL21,FL,2008
0,NC08,NC,2008
456,FL08,FL,2008
482,VA01,VA,2008
0,CA25,CA,2008
455,GA06,GA,2008
429,NY19,NY,2008
0,MI02,MI,2008
550,OH14,OH,2008
0,NC01,NC,2008
530,WA08,WA,2008
479,VA05,VA,2008
547,OH01,OH,2008
490,WI05,WI,2008
473,MA10,MA,2008
524,IL01,IL,2008
0,NY17,NY,2008
438,CA43,CA,2008
566,CA07,CA,2008
412,VA05,VA,2008
0,VA07,VA,2008
0,OK05,OK,2008
426,MI14,MI,2008
520,NY10,NY,2008
454,LA06,LA,2008
0,MD01,MD,2008
528,LA03,LA,2008
696,TX13,TX,2008
0,IL01,IL,2008
637,IN05,IN,2008
609,MN02,MN,2008
432,MD08,MD,2008
595,TN03,TN,2008
525,OH11,OH,2008
0,SC03,SC,2008
531,TX03,TX,2008
506,FL06,FL,2008
0,MS03,MS,2008
587,VA02,VA,2008
340,MI14,MI,2008
361,NV03,NV,2008
0,IL03,IL,2008
500,AL07,AL,2008
597,AKAL,AK,2008
336,SC01,SC,2008
0,NC03,NC,2008
415,OH03,OH,2008
515,FL21,FL,2008
577,VA04,VA,2008
567,IL02,IL,2008
549,SC06,SC,2008
508,AL01,AL,2008
0,NY10,NY,2008
0,FL15,FL,2008
422,OH12,OH,2008
469,GA04,GA,2008
564,FL04,FL,2008
506,LA02,LA,2008
0,WI04,WI,2008
487,TX28,TX,2008
472,VA10,VA,2008
0,GA01,GA,2008
522,CO06,CO,2008
449,MD03,MD,2008
467,IL01,IL,2008
0,VI01,VI,2008
0,NY07,NY,2008
499,GA13,GA,2008
560,MS03,MS,2008
361,MS02,MS,2008
523,VA10,VA,2008
423,NY02,NY,2008
499,MD02,MD,2008
381,NC12,NC,2008
522,CA25,CA,2008
398,AL07,AL,2008
441,MD05,MD,2008
524,NY04,NY,2008
494,KS03,KS,2008
0,MS03,MS,2008
501,NY21,NY,2008
361,AL03,AL,2008
486,IL02,IL,2008
480,ID02,ID,2008
0,CA12,CA,2008
509,IL13,IL,2008
446,MD04,MD,2008
509,SC06,SC,2008
464,MA06,MA,2008
434,GA04,GA,2008
505,FL11,FL,2008
422,OH08,OH,2008
0,TX31,TX,2008
396,CO01,CO,2008
519,IL11,IL,2008
510,IL01,IL,2008
0,GA01,GA,2008
515,TX22,TX,2008
476,NY18,NY,2008
0,PA11,PA,2008
352,VA03,VA,2008
0,GA12,GA,2008
441,PA02,PA,2008
569,AL01,AL,2008
511,FL03,FL,2008
0,VA24,VA,2008
523,MN06,MN,2008
0,NY13,NY,2008
0,MD01,MD,2008
0,NC05,NC,2008
643,TX20,TX,2008
357,TX26,TX,2008
537,NC04,NC,2008
760,TX24,TX,2008
126,GA01,GA,2008
0,OR01,OR,2008
566,TX07,TX,2008
0,OH01,OH,2008
482,TX06,TX,2008
566,TX18,TX,2008
491,LA04,LA,2008
508,NC03,NC,2008
265,CA37,CA,2008
0,IL01,IL,2008
426,FL23,FL,2008
236,GA01,GA,2008
537,SC06,SC,2008
427,NY05,NY,2008
483,FL02,FL,2008
488,OH11,OH,2008
629,MD08,MD,2008
0,LA06,LA,2008
413,OH11,OH,2008
692,NH14,NH,2008
410,FL17,FL,2008
579,PA09,PA,2008
486,NY06,NY,2008
494,VA11,VA,2008
0,AL03,AL,2008
387,OK06,OK,2008
436,IL07,IL,2008
601,MO08,MO,2008
346,GA08,GA,2008
619,FL19,FL,2008
514,TX11,TX,2008
508,NY25,NY,2008
535,CO05,CO,2008
542,MS03,MS,2008
0,TN02,TN,2008
0,NY10,NY,2008
641,MA04,MA,2008
551,AL06,AL,2008
505,GA12,GA,2008
483,IL08,IL,2008
469,CA43,CA,2008
0,SC12,SC,2008
0,CA36,CA,2008
469,LA06,LA,2008
652,TX11,TX,2008
595,FL11,FL,2008
475,NJ06,NJ,2008
510,PA02,PA,2008
549,OK05,OK,2008
451,AR04,AR,2008
548,MD07,MD,2008
560,VA10,VA,2008
0,FL05,FL,2008
439,NC02,NC,2008
601,VA11,VA,2008
556,TX26,TX,2008
485,TN07,TN,2008
524,TN08,TN,2008
528,TX12,TX,2008
508,FL11,FL,2008
453,GA04,GA,2008
513,VA01,VA,2008
550,TX16,TX,2008
111,IL01,IL,2008
630,TX08,TX,2008
547,TN07,TN,2008
457,IA03,IA,2008
464,FL01,FL,2008
224,CA19,CA,2008
508,SC02,SC,2009
526,NJ13,NJ,2009
498,MD04,MD,2009
621,PA05,PA,2009
404,NV01,NV,2009
421,IL02,IL,2009
553,NY06,NY,2009
0,TX16,TX,2009
493,MD07,MD,2009
522,CO01,CO,2009
539,GA04,GA,2009
484,MA09,MA,2009
573,GA02,GA,2009
497,NJ12,NJ,2009
583,NC02,NC,2009
559,VA11,VA,2009
0,FL25,FL,2009
445,TX09,TX,2009
492,PA14,PA,2009
511,TX20,TX,2009
661,CA13,CA,2009
541,GA05,GA,2009
601,TX23,TX,2009
478,FL02,FL,2009
532,OH11,OH,2009
444,KY06,KY,2009
476,FL16,FL,2009
531,PA09,PA,2009
356,CA07,CA,2009
595,AL01,AL,2009
500,TX23,TX,2009
0,SC05,SC,2009
517,MD01,MD,2009
305,IN07,IN,2009
478,CA05,CA,2009
495,TX30,TX,2009
566,GA05,GA,2009
547,AL02,AL,2009
0,TX11,TX,2009
486,MI13,MI,2009
0,TX18,TX,2009
592,NC08,NC,2009
571,TX22,TX,2009
490,NC08,NC,2009
454,FL04,FL,2009
509,MD07,MD,2009
558,CA25,CA,2009
0,IN01,IN,2009
512,CA37,CA,2009
609,CA45,CA,2009
502,MD02,MD,2009
559,MD02,MD,2009
354,MO03,MO,2009
520,SC01,SC,2009
0,NJ05,NJ,2009
472,NY25,NY,2009
0,NY02,NY,2009
554,TN09,TN,2009
495,FL01,FL,2009
523,FL17,FL,2009
483,NC12,NC,2009
583,NY10,NY,2009
508,NJ12,NJ,2009
0,GA12,GA,2009
553,RI01,RI,2009
514,NY06,NY,2009
461,FL08,FL,2009
534,VA01,VA,2009
0,SC02,SC,2009
0,TX16,TX,2009
463,IL02,IL,2009
455,GA06,GA,2009
477,NC01,NC,2009
569,CA07,CA,2009
497,SC01,SC,2009
0,NC02,NC,2009
0,NY01,NY,2009
563,IL01,IL,2009
0,GA03,GA,2009
567,NC07,NC,2009
495,NC09,NC,2009
616,GA05,GA,2009
0,AZ08,AZ,2009
360,FL09,FL,2009
478,NY02,NY,2009
543,GA05,GA,2009
494,NJ07,NJ,2009
464,LA06,LA,2009
555,TX22,TX,2009
466,AL07,AL,2009
651,FL01,FL,2009
0,FL05,FL,2009
0,MI05,MI,2009
282,PA02,PA,2009
501,FL06,FL,2009
0,TX18,TX,2009
538,GA07,GA,2009
661,GA01,GA,2009
505,TX16,TX,2009
0,MA08,MA,2009
568,TX03,TX,2009
585,TX31,TX,2009
592,FL04,FL,2009
446,GA04,GA,2009
271,MD02,MD,2009
531,TN09,TN,2009
487,FL01,FL,2009
425,NC12,NC,2009
580,NC01,NC,2009
420,OH03,OH,2009
594,PA02,PA,2009
509,NC07,NC,2009
389,FL14,FL,2009
475,OH15,OH,2009
704,MD08,MD,2009
544,AL01,AL,2009
489,OK05,OK,2009
505,OH12,OH,2009
472,GA04,GA,2009
0,SC06,SC,2009
382,TX07,TX,2009
632,NJ03,NJ,2009
0,TX19,TX,2009
531,TX09,TX,2009
579,PA01,PA,2009
509,GA03,GA,2009
449,MD03,MD,2009
571,PA01,PA,2009
547,IL01,IL,2009
453,PA16,PA,2009
394,PA01,PA,2009
554,MD05,MD,2009
510,NJ09,NJ,2009
597,VA05,VA,2009
566,FL22,FL,2009
499,GA13,GA,2009
0,TX16,TX,2009
600,AL05,AL,2009
405,FL06,FL,2009
0,OH08,OH,2009
392,NC12,NC,2009
302,MD04,MD,2009
522,CA25,CA,2009
371,MS04,MS,2009
441,MD05,MD,2009
0,IL20,IL,2009
595,TX30,TX,2009
492,PA06,PA,2009
568,MD02,MD,2009
522,GA12,GA,2009
0,PA09,PA,2009
510,ID02,ID,2009
481,MI14,MI,2009
419,PA03,PA,2009
553,IL13,IL,2009
506,CA47,CA,2009
498,SC06,SC,2009
0,MS07,MS,2009
464,MA06,MA,2009
422,OH08,OH,2009
624,NY19,NY,2009
519,IL11,IL,2009
595,NY02,NY,2009
556,NC09,NC,2009
0,MS03,MS,2009
591,IL01,IL,2009
510,AZ02,AZ,2009
456,PA02,PA,2009
361,NC36,NC,2009
407,IN01,IN,2009
314,NC03,NC,2009
511,FL03,FL,2009
457,IN05,IN,2009
0,NC19,NC,2009
531,MN06,MN,2009
0,TX30,TX,2009
399,OK01,OK,2009
0,IL07,IL,2009
538,FL24,FL,2009
687,VA11,VA,2009
575,NJ06,NJ,2009
365,TX26,TX,2009
332,AKAL,AK,2009
572,NC04,NC,2009
521,PA03,PA,2009
0,CA41,CA,2009
355,TN09,TN,2009
407,PA01,PA,2009
305,NJ08,NJ,2009
0,FL16,FL,2009
548,GA06,GA,2009
474,PA01,PA,2009
554,OH11,OH,2009
448,FL23,FL,2009
484,PA11,PA,2009
439,NY18,NY,2009
402,NY02,NY,2009
0,AL07,AL,2009
465,FL10,FL,2009
477,OH11,OH,2009
0,GA01,GA,2009
0,NC02,NC,2009
0,FL04,FL,2009
444,OH11,OH,2009
621,CA36,CA,2009
498,VA01,VA,2009
423,VA02,VA,2009
590,NY12,NY,2009
528,NY06,NY,2009
408,OH03,OH,2009
0,TX11,TX,2009
436,IL07,IL,2009
374,LA05,LA,2009
621,NJ06,NJ,2009
495,MD03,MD,2009
0,PA19,PA,2009
0,OK02,OK,2009
554,VA03,VA,2009
545,SC06,SC,2009
624,IN05,IN,2009
519,TX11,TX,2009
435,FL04,FL,2009
554,CO05,CO,2009
501,OH10,OH,2009
0,CA01,CA,2009
418,SC06,SC,2009
486,OH03,OH,2009
383,TX16,TX,2009
505,GA12,GA,2009
525,IL08,IL,2009
0,FL09,FL,2009
582,AZ08,AZ,2009
503,LA06,LA,2009
487,VA10,VA,2009
527,VA01,VA,2009
0,IL01,IL,2009
0,MO06,MO,2009
0,TX02,TX,2009
453,PA02,PA,2009
455,GA05,GA,2009
527,AR04,AR,2009
449,FL11,FL,2009
498,TX02,TX,2009
544,CA29,CA,2009
0,MD02,MD,2009
685,PA12,PA,2009
541,GA02,GA,2009
460,NC02,NC,2009
527,IL02,IL,2009
604,FL01,FL,2009
513,TN07,TN,2009
598,FL08,FL,2009
552,TN08,TN,2009
570,NY22,NY,2009
510,FL11,FL,2009
0,HI01,HI,2009
484,GA04,GA,2009
0,MS02,MS,2009
526,GA13,GA,2009
489,FL01,FL,2009
514,VA01,VA,2009
440,NY22,NY,2009
461,TX23,TX,2009
547,CA19,CA,2009
529,NY11,NY,2009
0,AK04,AK,2009
0,VA02,VA,2009
494,FL04,FL,2009
0,SC02,SC,2009
483,FL19,FL,2009
488,CA53,CA,2009
0,NJ01,NJ,2009
468,FL15,FL,2009
466,IA03,IA,2009
464,FL01,FL,2009
511,NV03,NV,2009
0,TX16,TX,2009
497,MN05,MN,2009
0,KY02,KY,2010
365,LA04,LA,2010
591,TX03,TX,2010
483,FL10,FL,2010
506,MD04,MD,2010
458,NV01,NV,2010
599,FL19,FL,2010
0,TX05,TX,2010
507,IL01,IL,2010
535,OH03,OH,2010
0,FL02,FL,2010
0,CA02,CA,2010
0,VA11,VA,2010
0,MA02,MA,2010
546,GA04,GA,2010
476,GA02,GA,2010
487,HI02,HI,2010
675,MD01,MD,2010
518,TX12,TX,2010
507,CA03,CA,2010
599,NC02,NC,2010
449,GA08,GA,2010
0,NC01,NC,2010
0,MD06,MD,2010
528,NY28,NY,2010
496,IL09,IL,2010
480,NJ08,NJ,2010
527,MD05,MD,2010
576,WA06,WA,2010
471,SC02,SC,2010
0,CA09,CA,2010
587,NC04,NC,2010
384,SC01,SC,2010
0,AL05,AL,2010
424,GA01,GA,2010
359,NY01,NY,2010
749,FL01,FL,2010
588,PA14,PA,2010
372,LA01,LA,2010
433,HI02,HI,2010
605,TX30,TX,2010
561,HI02,HI,2010
412,IL11,IL,2010
0,AL07,AL,2010
335,NC02,NC,2010
534,GA05,GA,2010
444,LA06,LA,2010
608,VA10,VA,2010
550,DC04,DC,2010
580,KS01,KS,2010
620,GA05,GA,2010
471,FL08,FL,2010
451,KY06,KY,2010
458,NY19,NY,2010
437,VA10,VA,2010
580,MS01,MS,2010
522,WV02,WV,2010
0,FL01,FL,2010
0,MS03,MS,2010
0,GA05,GA,2010
475,SC03,SC,2010
0,VA10,VA,2010
0,TX31,TX,2010
0,CA35,CA,2010
498,VA11,VA,2010
0,OH11,OH,2010
479,NC12,NC,2010
470,VA02,VA,2010
528,FL23,FL,2010
546,TX23,TX,2010
0,TX05,TX,2010
445,VA03,VA,2010
0,SC01,SC,2010
690,FL02,FL,2010
448,NY17,NY,2010
430,FL02,FL,2010
561,FL01,FL,2010
0,MI15,MI,2010
0,AR02,AR,2010
441,VA11,VA,2010
0,NY12,NY,2010
0,NY07,NY,2010
0,WI04,WI,2010
487,VA03,VA,2010
0,TX02,TX,2010
0,NC08,NC,2010
548,GA01,GA,2010
425,CA09,CA,2010
514,CA05,CA,2010
401,CA21,CA,2010
518,TX30,TX,2010
342,FL24,FL,2010
0,FL13,FL,2010
0,CA33,CA,2010
497,NJ08,NJ,2010
447,CA34,CA,2010
0,TX02,TX,2010
518,TX20,TX,2010
275,WA05,WA,2010
0,MD04,MD,2010
528,GA13,GA,2010
377,TX01,TX,2010
470,GA06,GA,2010
450,NY05,NY,2010
400,WA06,WA,2010
498,NC08,NC,2010
364,GA06,GA,2010
493,IL02,IL,2010
0,LA01,LA,2010
490,VA03,VA,2010
450,FL04,FL,2010
433,KY02,KY,2010
404,IL03,IL,2010
0,WI05,WI,2010
318,TX18,TX,2010
552,MD08,MD,2010
516,NV01,NV,2010
542,CA37,CA,2010
327,SC05,SC,2010
507,CA44,CA,2010
0,MD01,MD,2010
350,MS02,MS,2010
334,AR04,AR,2010
533,SC01,SC,2010
524,KS04,KS,2010
420,TX30,TX,2010
675,TX26,TX,2010
551,CA42,CA,2010
402,VA05,VA,2010
508,VA11,VA,2010
0,SC03,SC,2010
575,ID01,ID,2010
0,MO01,MO,2010
0,TX12,TX,2010
0,LA04,LA,2010
0,KS04,KS,2010
0,FL02,FL,2010
527,NH02,NH,2010
500,NC12,NC,2010
515,IL03,IL,2010
390,NC01,NC,2010
0,GA12,GA,2010
442,NY02,NY,2010
501,GA05,GA,2010
0,GA05,GA,2010
427,PA02,PA,2010
496,PA14,PA,2010
507,TX13,TX,2010
0,NY10,NY,2010
498,CA11,CA,2010
445,FL06,FL,2010
364,FL09,FL,2010
508,TX24,TX,2010
453,FL24,FL,2010
385,KS02,KS,2010
0,CO07,CO,2010
516,MI12,MI,2010
482,IL02,IL,2010
0,LA05,LA,2010
498,MO07,MO,2010
509,SC06,SC,2010
639,NY04,NY,2010
0,OH10,OH,2010
482,GA02,GA,2010
0,VA03,VA,2010
0,VA06,VA,2010
0,MD06,MD,2010
331,OH03,OH,2010
0,VA01,VA,2010
637,TX30,TX,2010
269,NY17,NY,2010
373,AR04,AR,2010
0,AZ03,AZ,2010
567,NC07,NC,2010
365,MI01,MI,2010
0,TX31,TX,2010
385,NC01,NC,2010
513,NC09,NC,2010
612,SC04,SC,2010
522,TX31,TX,2010
493,VA01,VA,2010
551,CA14,CA,2010
0,SC02,SC,2010
524,TN04,TN,2010
399,TX16,TX,2010
522,SC01,SC,2010
494,NJ07,NJ,2010
582,TX22,TX,2010
455,AL07,AL,2010
441,SC05,SC,2010
467,NC13,NC,2010
0,CA31,CA,2010
466,GA02,GA,2010
0,TX31,TX,2010
586,TX24,TX,2010
0,NY06,NY,2010
0,NY01,NY,2010
508,FL19,FL,2010
518,GA10,GA,2010
481,NY26,NY,2010
0,GA05,GA,2010
389,MA08,MA,2010
389,AL06,AL,2010
546,IN01,IN,2010
561,VIAL,VI,2010
309,PA19,PA,2010
398,MI13,MI,2010
540,TX16,TX,2010
0,GA04,GA,2010
607,TX21,TX,2010
579,IL08,IL,2010
446,GA04,GA,2010
564,CA39,CA,2010
449,WA09,WA,2010
498,NC01,NC,2010
0,FL10,FL,2010
0,IL15,IL,2010
429,TX26,TX,2010
538,PA02,PA,2010
557,VA01,VA,2010
613,AL07,AL,2010
545,TX31,TX,2010
476,VA11,VA,2010
462,VA03,VA,2010
404,AR02,AR,2010
439,MO01,MO,2010
456,VA01,VA,2010
554,TN09,TN,2010
449,NY04,NY,2010
345,OK01,OK,2010
495,PA04,PA,2010
502,CA10,CA,2010
371,MI03,MI,2010
506,FL01,FL,2010
507,AL02,AL,2010
0,MS03,MS,2010
431,VA02,VA,2010
0,MO01,MO,2010
503,MD07,MD,2010
0,CA27,CA,2010
438,NC12,NC,2010
437,NY16,NY,2010
0,HI01,HI,2010
0,MI05,MI,2010
0,NC01,NC,2010
597,NC02,NC,2010
405,AR01,AR,2010
402,AR01,AR,2010
0,TN08,TN,2010
0,MO05,MO,2010
413,MS02,MS,2010
514,MS04,MS,2010
0,NY19,NY,2010
0,MD05,MD,2010
369,MS02,MS,2010
0,FL06,FL,2010
561,CO02,CO,2010
518,NC07,NC,2010
398,PA17,PA,2010
0,TX18,TX,2010
431,FL14,FL,2010
0,MI12,MI,2010
0,GA04,GA,2010
0,IL02,IL,2010
494,OH15,OH,2010
0,SC02,SC,2010
375,MD07,MD,2010
429,IL11,IL,2010
0,MS05,MS,2010
400,NJ04,NJ,2010
522,CA09,CA,2010
409,FL11,FL,2010
406,PA14,PA,2010
523,GA01,GA,2010
580,MD07,MD,2010
547,OK05,OK,2010
321,PA10,PA,2010
617,FL01,FL,2010
547,VA06,VA,2010
342,TX07,TX,2010
578,NJ04,NJ,2010
561,NY07,NY,2010
420,TX07,TX,2010
675,VA11,VA,2010
0,NJ03,NJ,2010
0,FL13,FL,2010
341,VA02,VA,2010
507,GA05,GA,2010
381,FL23,FL,2010
534,TX09,TX,2010
586,GA04,GA,2010
0,SC01,SC,2010
0,OH05,OH,2010
0,IL09,IL,2010
538,TX07,TX,2010
571,PA01,PA,2010
494,PA16,PA,2010
564,GA01,GA,2010
512,VA04,VA,2010
554,MD05,MD,2010
0,TN07,TN,2010
526,CA09,CA,2010
569,SC03,SC,2010
0,OH10,OH,2010
409,MS02,MS,2010
451,GA11,GA,2010
550,VA03,VA,2010
519,MI04,MI,2010
0,IL01,IL,2010
532,VA02,VA,2010
0,TX02,TX,2010
441,CA26,CA,2010
554,NY09,NY,2010
0,GA05,GA,2010
446,TX20,TX,2010
515,GA05,GA,2010
574,MD04,MD,2010
488,GA07,GA,2010
353,MI14,MI,2010
524,FL15,FL,2010
369,GA07,GA,2010
611,NC08,NC,2010
497,MD05,MD,2010
382,NC02,NC,2010
0,FL14,FL,2010
542,MD07,MD,2010
423,MD02,MD,2010
510,PA06,PA,2010
0,KS22,KS,2010
554,PA11,PA,2010
0,SC01,SC,2010
0,FL01,FL,2010
561,CO04,CO,2010
417,TX31,TX,2010
523,AR04,AR,2010
0,NC11,NC,2010
472,GA04,GA,2010
0,PA01,PA,2010
453,NY21,NY,2010
514,TX20,TX,2010
0,CA09,CA,2010
472,GA05,GA,2010
0,VA04,VA,2010
536,MI14,MI,2010
506,GA11,GA,2010
601,UT02,UT,2010
524,GA04,GA,2010
427,CT01,CT,2010
365,MS04,MS,2010
379,DCOL,DC,2010
632,CA44,CA,2010
0,GA04,GA,2010
556,FL07,FL,2010
435,NJ13,NJ,2010
430,MS02,MS,2010
519,TX20,TX,2010
559,TX18,TX,2010
419,SC02,SC,2010
642,PA02,PA,2010
0,CA08,CA,2010
0,MO04,MO,2010
633,VA10,VA,2010
378,NY21,NY,2010
564,FL20,FL,2010
0,GA05,GA,2010
409,MO08,MO,2010
457,TX22,TX,2010
0,MD03,MD,2010
552,SDAL,SD,2010
402,MD01,MD,2010
556,NE01,NE,2010
0,NJ01,NJ,2010
528,MI09,MI,2010
415,IN01,IN,2010
453,TX06,TX,2010
0,FL01,FL,2010
532,CA52,CA,2010
309,CA12,CA,2010
451,IN05,IN,2010
0,NY17,NY,2010
371,VA03,VA,2010
434,KS04,KS,2010
0,TX10,TX,2010
0,IL01,IL,2010
424,OK01,OK,2010
409,VA06,VA,2010
0,TN05,TN,2010
584,GA12,GA,2010
435,AL04,AL,2010
409,MD05,MD,2010
516,CA46,CA,2010
543,FL24,FL,2010
461,FL02,FL,2010
557,IL17,IL,2010
416,MD05,MD,2010
528,VA10,VA,2010
496,VIAL,VI,2010
324,GA08,GA,2010
590,PRGO,PR,2010
0,VA03,VA,2010
575,NJ06,NJ,2010
470,VA07,VA,2010
0,NJ04,NJ,2010
472,WA09,WA,2010
493,CA04,CA,2010
0,FL02,FL,2010
0,MO05,MO,2010
609,NJ02,NJ,2010
509,VA02,VA,2010
0,NJ09,NJ,2010
0,TN06,TN,2010
568,GA05,GA,2010
0,OK03,OK,2010
479,MD06,MD,2010
383,SC03,SC,2010
522,MD04,MD,2010
538,NJ01,NJ,2010
375,VA11,VA,2010
504,IL09,IL,2010
0,GA05,GA,2010
534,WI01,WI,2010
360,GA08,GA,2010
0,MI08,MI,2010
601,NC02,NC,2010
358,PA07,PA,2010
397,TX16,TX,2010
552,NY21,NY,2010
393,MD12,MD,2010
433,TX16,TX,2010
0,IN01,IN,2010
0,NE02,NE,2010
497,FL01,FL,2010
547,GA12,GA,2010
358,OH11,OH,2010
542,CO08,CO,2010
601,NY17,NY,2010
514,NE02,NE,2010
522,PA11,PA,2010
638,TX18,TX,2010
474,VA03,VA,2010
354,SC01,SC,2010
431,NY18,NY,2010
334,MD01,MD,2010
515,AL03,AL,2010
528,GA13,GA,2010
0,NJ09,NJ,2010
592,CO05,CO,2010
446,TX30,TX,2010
513,GA04,GA,2010
539,WA09,WA,2010
0,FL18,FL,2010
0,MI01,MI,2010
435,PA09,PA,2010
679,NY29,NY,2010
0,IL01,IL,2010
556,TX18,TX,2010
0,CA03,CA,2010
0,NC02,NC,2010
541,AZ02,AZ,2010
452,GA01,GA,2010
395,FL16,FL,2010
0,GA01,GA,2010
526,MI14,MI,2010
0,IL01,IL,2010
0,MI13,MI,2010
0,OH16,OH,2010
348,CT05,CT,2010
0,SC02,SC,2010
503,AL01,AL,2010
354,OH03,OH,2010
414,OH03,OH,2010
0,TX18,TX,2010
0,FL14,FL,2010
571,TN07,TN,2010
538,CT05,CT,2010
493,TX02,TX,2010
0,NC01,NC,2010
0,AL07,AL,2010
0,GA02,GA,2010
0,FL02,FL,2010
471,NY21,NY,2010
416,MD07,MD,2010
0,NJ03,NJ,2010
495,MD03,MD,2010
435,NJ03,NJ,2010
308,MS04,MS,2010
0,MI13,MI,2010
0,TX29,TX,2010
0,NJ06,NJ,2010
0,MS02,MS,2010
0,PA19,PA,2010
0,AZ08,AZ,2010
401,TN06,TN,2010
554,VA03,VA,2010
0,FL05,FL,2010
469,GA01,GA,2010
500,MD02,MD,2010
580,SC06,SC,2010
516,TX16,TX,2010
442,TX10,TX,2010
456,TX18,TX,2010
375,AZ06,AZ,2010
442,FL04,FL,2010
0,IL13,IL,2010
501,OH10,OH,2010
385,NY02,NY,2010
0,MI05,MI,2010
373,VA03,VA,2010
569,VA05,VA,2010
350,TN09,TN,2010
418,SC06,SC,2010
500,NY20,NY,2010
428,TX25,TX,2010
559,OH03,OH,2010
0,CO01,CO,2010
626,TX30,TX,2010
416,GA05,GA,2010
0,VA10,VA,2010
373,AL03,AL,2010
413,PA11,PA,2010
0,MI13,MI,2010
521,NJ11,NJ,2010
385,FL25,FL,2010
0,CA09,CA,2010
522,SC01,SC,2010
